title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
I Feel Good,LunchMoney Lewis,1qH2p20N5CoKD29xDzFVZ7,0.836,0.584,3,-7.228,0,0.0366,0.00758,0.0,0.064,0.965,106.97,195427
More Than You Know,Axwell /\ Ingrosso,6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,203000
Home,Edward Sharpe & The Magnetic Zeros,10ViidwjGLCfVtGPfdcszR,0.545,0.59,2,-6.693,1,0.0327,0.32,0.000389,0.124,0.127,111.739,306320
September Song,JP Cooper,0DNk7lEqDGCN6nDD0H8emF,0.623,0.656,0,-5.608,0,0.0416,0.0561,0.0,0.0855,0.366,95.878,220291
11 Blocks,Wrabel,7nZBRPj89rgeZ5eBLp2J7P,0.553,0.711,0,-4.275,1,0.0378,0.0216,0.0,0.142,0.293,99.515,222213
Blurred Lines,Robin Thicke,6Yqwz5ZgwWDE4znrcDwJWO,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827
Blurred Lines,T.I.,6Yqwz5ZgwWDE4znrcDwJWO,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827
Blurred Lines,Pharrell Williams,6Yqwz5ZgwWDE4znrcDwJWO,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827
I'll Be There for You (Theme from Friends) - Single Version,The Rembrandts,5SlKhhXtzd3Cj74HYmHZNz,0.164,0.919,9,-5.834,1,0.149,0.0707,2.25e-06,0.158,0.662,190.182,189573
Give Love,Andy Grammer,0G9n6pr0518twnlxkG8HQO,0.731,0.804,1,-5.235,1,0.245,0.0825,0.0,0.112,0.611,166.16,207666
Give Love,LunchMoney Lewis,0G9n6pr0518twnlxkG8HQO,0.731,0.804,1,-5.235,1,0.245,0.0825,0.0,0.112,0.611,166.16,207666
Something 'Bout You,Sir Rosevelt,2VdKelTyQHxQKyeTbimoHS,0.692,0.692,2,-6.065,1,0.0818,0.189,0.0,0.0884,0.75,153.255,160107
One Foot,WALK THE MOON,0iQ77tSa7ncj7zBPtVx6cU,0.582,0.822,0,-4.861,1,0.0365,0.00749,2.09e-06,0.818,0.471,100.025,261373
Toes,Zac Brown Band,5kjyiH6but1t2UDXq15aeS,0.8,0.759,11,-5.398,1,0.0378,0.655,0.0,0.0897,0.821,129.979,262773
Beachin',Jake Owen,5dNGORzxFb5z3v7vSAFkTU,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,191040
Doubt It,KYLE,0c6DDLA4rsGGNXWZM5oZdS,0.718,0.773,6,-6.512,1,0.426,0.487,0.0,0.0926,0.764,74.857,218371
Psycho (feat. Ty Dolla $ign),Post Malone,65NwOZqoXny4JxqAPlfxRF,0.74,0.558,8,-8.115,1,0.102,0.566,0.0,0.112,0.421,140.057,220880
Psycho (feat. Ty Dolla $ign),Ty Dolla $ign,65NwOZqoXny4JxqAPlfxRF,0.74,0.558,8,-8.115,1,0.102,0.566,0.0,0.112,0.421,140.057,220880
rockstar,Post Malone,0OAAAdiHJKa2wlCKqaYXV7,0.575,0.535,5,-6.637,0,0.0776,0.13,0.00013,0.143,0.127,159.764,218320
rockstar,21 Savage,0OAAAdiHJKa2wlCKqaYXV7,0.575,0.535,5,-6.637,0,0.0776,0.13,0.00013,0.143,0.127,159.764,218320
Candy Paint,Post Malone,42CeaId2XNlxugDvyqHfDf,0.765,0.688,4,-5.566,1,0.0841,0.633,0.0,0.0734,0.434,90.013,229573
Burn the House Down,AJR,2HaYSyjZmqhFVviYOakAth,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,212374
Havana (feat. Young Thug),Camila Cabello,1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307
Havana (feat. Young Thug),Young Thug,1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307
Sober Up,AJR,2QCndYqRherBtKjBpyySC6,0.651,0.568,5,-6.774,1,0.0275,0.282,0.0,0.0862,0.805,93.006,218763
Sober Up,Rivers Cuomo,2QCndYqRherBtKjBpyySC6,0.651,0.568,5,-6.774,1,0.0275,0.282,0.0,0.0862,0.805,93.006,218763
Let the Games Begin,AJR,2pwnEzgIzYL4AOw4ousjkB,0.664,0.698,10,-5.084,1,0.067,0.127,0.0,0.118,0.573,135.023,201004
Come Hang Out,AJR,2V1jR8mxrYCD9nXaem1tMz,0.611,0.684,7,-6.485,0,0.0607,0.00387,0.0,0.047,0.43,91.072,266256
I'm Not Famous,AJR,5YnY2sr2dSFvXSNaZntWdJ,0.627,0.815,5,-6.01,1,0.0688,0.002,0.0,0.324,0.666,95.072,220457
Drama,AJR,5xqYosUgntU0KlUIGCIaBY,0.558,0.624,2,-6.042,1,0.169,0.2,0.0,0.11,0.69,156.07,204424
Stay,Zedd,6uBhi9gBXWjanegOb2Phh0,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
Stay,Alessia Cara,6uBhi9gBXWjanegOb2Phh0,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
Get Low (with Liam Payne),Zedd,2syQ0f4SAQdzvlAewPl1DJ,0.718,0.926,1,-3.511,1,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,204583
Get Low (with Liam Payne),Liam Payne,2syQ0f4SAQdzvlAewPl1DJ,0.718,0.926,1,-3.511,1,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,204583
Somebody Told Me,The Killers,7HGTkn2aX7MNdKs7nV2xBt,0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,197160
Pray For Me (with Kendrick Lamar),The Weeknd,6ZNo7Vi0TE9ul1fhKd4S1M,0.734,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.104,0.165,100.578,211440
Pray For Me (with Kendrick Lamar),Kendrick Lamar,6ZNo7Vi0TE9ul1fhKd4S1M,0.734,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.104,0.165,100.578,211440
Good As Gold,Moon Taxi,1EM5GHAu3x05YUkF55LYyb,0.595,0.789,11,-4.031,0,0.0398,0.0593,0.000794,0.176,0.437,173.978,192960
Not Too Late,Moon Taxi,2FuPPSFmGj4XIJepeHwz7D,0.657,0.693,0,-5.323,1,0.0332,0.0864,9.22e-05,0.137,0.271,120.041,195827
Always Been You,Quinn XCII,7cWyFwAaxdK2HSRuiRkMjy,0.731,0.588,3,-5.217,1,0.0749,0.334,0.0,0.278,0.449,80.019,235720
Straightjacket,Quinn XCII,51LIqkda3pTeECZUhMnool,0.838,0.546,5,-6.811,0,0.295,0.153,0.0,0.0656,0.745,137.027,206533
Another Day in Paradise,Quinn XCII,4gHSezW5CHZCvjAUjF2pd5,0.652,0.802,11,-5.308,1,0.0669,0.161,0.0,0.143,0.559,167.952,255000
Why Wait For Summer - Radio Edit,Walker Hayes,3H8k8Oo1KTJPyu0ic7letU,0.552,0.881,4,-4.474,1,0.0433,0.291,0.0,0.328,0.872,106.057,222693
All The Stars (with SZA),Kendrick Lamar,3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187
All The Stars (with SZA),SZA,3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187
Break the Internet - 8Track,Walker Hayes,1Djpd97nIdTT6elelEaldS,0.651,0.657,10,-8.232,0,0.402,0.533,1.04e-06,0.25,0.67,76.56,174813
Lay It on Me,Vance Joy,7oekneJCJO74ycdLzdk16v,0.733,0.663,5,-5.766,1,0.0322,0.101,6.98e-06,0.0694,0.53,127.974,215493
Saturday Sun,Vance Joy,2RiBogNRfulkNf7fVbPOrJ,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720
Georgia,Vance Joy,429EttO8gs0bDo2SQfUNSm,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,230507
Mess Is Mine,Vance Joy,29jtZGdgpE2lWm2mkIt6HS,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640
We're Going Home,Vance Joy,5J7zqPpQkN9JZiaELHNKSL,0.386,0.675,4,-5.481,0,0.0424,0.323,3.68e-06,0.14,0.429,189.894,206360
Look Alive (feat. Drake),BlocBoy JB,4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263
Look Alive (feat. Drake),Drake,4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263
Simple Song,Passenger,70HWRkitkAKfos500LBk0T,0.631,0.402,5,-11.125,1,0.0286,0.616,0.0114,0.0892,0.598,78.0,228480
Anywhere,Passenger,3V2pTc1zYbZGzHlyd3YtlH,0.593,0.635,7,-6.192,1,0.0297,0.0953,7.05e-05,0.0917,0.806,104.517,216200
Sweet Louise,Passenger,0WTQ3OVvyuD49BfO99Q6y7,0.659,0.338,2,-10.004,1,0.0336,0.664,0.000912,0.108,0.486,70.267,236867
Playinwitme (feat. Kehlani),KYLE,43cFjTTCD9Cni4aSL0sORz,0.687,0.587,1,-5.772,0,0.124,0.302,0.0,0.278,0.676,156.575,193094
Playinwitme (feat. Kehlani),Kehlani,43cFjTTCD9Cni4aSL0sORz,0.687,0.587,1,-5.772,0,0.124,0.302,0.0,0.278,0.676,156.575,193094
Tonight You're Perfect,New Politics,3ym8RPF4EQPqtW0v8G44BT,0.583,0.719,6,-5.643,1,0.035,0.00184,0.0356,0.0919,0.299,123.999,202107
La Da Dee,Cody Simpson,6f3Kn4QtwZPU2IvwwDSbLF,0.657,0.828,5,-5.544,1,0.0728,0.00847,0.0,0.326,0.566,115.954,196787
Pretty Brown Eyes,Cody Simpson,5BHWQ78pw9yIjIWa6p1z6G,0.653,0.737,1,-5.446,1,0.0388,0.0181,0.0,0.136,0.763,99.033,168200
No One,Alicia Keys,0JEqGkvUiMTQmFY6sgL9kg,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,253813
Wish U Were Here - Acoustic,Cody Simpson,1kvGyV4fgzwCXxYfZ2ORiy,0.682,0.545,11,-7.981,1,0.0324,0.14,0.0,0.119,0.592,113.962,216160
Summertime of Our Lives,Cody Simpson,5TGZ9gUY5LoJLxDg7B5H7w,0.618,0.504,0,-7.571,1,0.0347,0.274,0.0,0.105,0.253,138.031,195173
Falling for You,Casonbr0,6z1YsLGfOU1qg3QbsFbMoR,0.739,0.384,5,-15.045,1,0.0352,0.777,3.62e-06,0.0802,0.488,96.034,175047
Falling for You,Natelad,6z1YsLGfOU1qg3QbsFbMoR,0.739,0.384,5,-15.045,1,0.0352,0.777,3.62e-06,0.0802,0.488,96.034,175047
Comeback Kid (That's My Dog),Brett Dennen,4Jjr9IXCJVWIXOTuXDBNoq,0.469,0.82,0,-5.011,1,0.0454,0.0277,0.0,0.103,0.867,181.027,205373
Come On Eileen,Dexys Midnight Runners,0EMmVUYs9ZZRHtlADB88uz,0.45,0.658,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.781,106.799,287307
Hold on Forever,Rob Thomas,2yARskwKoNDTbL61y3qqjy,0.473,0.859,4,-5.948,1,0.0396,0.194,2.6e-06,0.161,0.787,75.824,215120
Little Wonders,Rob Thomas,6j6bTAiW0oEfLlAjmRNcbb,0.163,0.616,9,-9.996,1,0.044,0.0286,0.0,0.0826,0.33,81.993,224720
All Day All Night,Moon Taxi,1dv9NZzzUeuMRwqqnsWbyW,0.549,0.946,2,-3.567,1,0.043,0.0155,0.00238,0.109,0.364,105.22,231367
Louise,Mipso,0YeQtvlM0NBGneArOPR1Xw,0.639,0.381,10,-9.428,1,0.0321,0.768,2.25e-06,0.214,0.489,89.897,266998
Coming Down the Mountain,Mipso,1aFwSu8VwCuOKQoJuZIzEN,0.582,0.344,4,-9.148,1,0.0278,0.857,0.0871,0.15,0.374,140.013,273959
Thunder,Imagine Dragons,7BrsBU0BAytRDvROM4yCbn,0.601,0.809,0,-4.814,1,0.0441,0.00763,0.0757,0.145,0.249,167.96,187147
Believer,Imagine Dragons,5VKSZDsidOFHrtlJb33Syo,0.784,0.78,10,-4.275,0,0.102,0.0492,0.0,0.118,0.722,124.953,204347
Call Out My Name,The Weeknd,1gm616Plq4ScqNi7TVkZ5N,0.489,0.598,1,-4.929,1,0.036,0.218,0.0,0.35,0.172,134.045,228373
Flower,Cody Simpson,526YVuTYcOYJLXeuobJV2H,0.744,0.621,4,-7.661,1,0.0547,0.43,0.000169,0.114,0.716,77.605,181297
You Found Me,The Fray,4IoYz8XqqdowINzfRrFnhi,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853
Nothin' Like You,Dan + Shay,4W38RXuQNuoTSwVsQA1OGC,0.589,0.704,4,-4.772,1,0.0303,0.151,0.0,0.067,0.437,84.956,186253
Back Seat Driver,William Michael Morgan,2i5PdrTmEo9dsxTeGccYgo,0.664,0.706,11,-7.453,1,0.0451,0.21,6.86e-05,0.127,0.286,100.006,240747
I Met a Girl,William Michael Morgan,4WtkYdCG4n80h08Ep5SmDI,0.512,0.545,2,-10.154,1,0.0294,0.111,0.00177,0.135,0.346,83.94,201533
Southern Girl,Tim McGraw,29AR5X5yKPd4DBIAiqUMDy,0.731,0.772,7,-4.559,1,0.0258,0.0407,0.0,0.449,0.928,110.04,255480
My List,Toby Keith,3vzmDjQ7E6gzAVg4ecp6XU,0.629,0.737,1,-4.309,0,0.0323,0.332,0.0,0.147,0.341,87.068,199813
How Do You Like Me Now?!,Toby Keith,7LimFGKop84KMDutqYaNIF,0.64,0.835,0,-4.806,1,0.0413,0.0726,3.11e-06,0.132,0.704,109.497,205920
Should've Been A Cowboy,Toby Keith,69ku805AjIcFQh0IfkGohf,0.619,0.672,7,-7.786,1,0.0356,0.471,3.15e-06,0.211,0.694,133.402,211307
XXL,Keith Anderson,4B5AboZGPa0rUAxEZCnk0I,0.666,0.916,0,-2.946,1,0.0329,0.0897,0.0,0.371,0.828,128.516,223693
That Ain't My Truck,Rhett Akins,7riuy1t0Kt3SRgMtFxX0FR,0.64,0.788,7,-9.012,1,0.035,0.232,0.0,0.144,0.774,128.961,243107
I Lived It,Blake Shelton,5slddJ629YcePvqD6Uyk8r,0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,219600
Farmer's Daughter,Rodney Atkins,7uP8EdxzkWALJWz8q0MFAC,0.612,0.791,6,-3.519,1,0.0291,0.224,0.0,0.112,0.786,133.977,207040
Drunk On You,Luke Bryan,3b7CDTKB0SRTmQ6ytYi5vZ,0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971,213547
Sure Be Cool If You Did,Blake Shelton,2byuMQoY8GFXEQ5z3GnXyW,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,215720
Don't It,Billy Currington,4iLPK8QnOvqm0Azbsk2GDn,0.571,0.826,1,-4.475,1,0.0362,0.0446,0.0,0.343,0.713,90.966,189000
Check Yes Or No,George Strait,6iy4PoAuZBMvtrlDX4VxC7,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,200667
Rewind,Rascal Flatts,6eZP01jERQt27Ggq7kpEf9,0.549,0.698,3,-6.679,1,0.0347,0.0222,0.0,0.202,0.719,164.049,203507
I Don't Call Him Daddy,Doug Supernaw,1lBsIqKGucHrx0cIHj8Si4,0.555,0.437,2,-13.131,1,0.025,0.279,2.5e-06,0.0782,0.517,88.729,227800
I Wanna Talk About Me,Toby Keith,4LYVmQvqgrgleZvXttn6PB,0.76,0.857,5,-5.141,1,0.0548,0.159,0.0,0.105,0.71,106.024,183960
Livin' On Love,Alan Jackson,6HFn6PJcEacGMjbqxyPcIi,0.71,0.648,9,-6.73,1,0.0264,0.168,1.24e-05,0.096,0.7,118.531,228587
Something Like That,Tim McGraw,6leiB1fEsTnVCuPiielde5,0.507,0.85,5,-5.679,1,0.0472,0.378,0.0,0.0567,0.847,171.8,183733
Wrapped Around,Brad Paisley,20dc1jFEG3azMMyvpHj8La,0.616,0.758,9,-8.43,1,0.0434,0.093,0.0,0.132,0.447,141.495,202933
Nothin' Like Us,Josh Gracin,79I1s6rpI6QnDoi85QGNDE,0.527,0.856,10,-4.239,1,0.0629,0.00379,0.0,0.13,0.573,74.972,199242
Indian Outlaw,Tim McGraw,1fYypIR0kaFzaSRbzvtjl9,0.664,0.739,9,-7.229,1,0.0415,0.0364,4.99e-05,0.282,0.759,110.101,182120
Down On The Farm,Tim McGraw,65N3RYCN1DgfY0Zcv5k9kr,0.721,0.735,5,-11.849,0,0.0284,0.115,0.0,0.0499,0.961,127.575,178867
"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",Waylon Jennings,1gKSpFpX3poa17WIAyFVsp,0.592,0.422,9,-11.549,1,0.0332,0.614,0.0015,0.158,0.536,94.597,153200
"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",Willie Nelson,1gKSpFpX3poa17WIAyFVsp,0.592,0.422,9,-11.549,1,0.0332,0.614,0.0015,0.158,0.536,94.597,153200
Mysteries of the World,Walker McGuire,4Dn6e6J8QLwdlX6EVCqxe1,0.548,0.742,1,-4.768,1,0.0291,0.107,0.0,0.0928,0.3,143.947,218013
My Life's Been A Country Song,Chris Cagle,4kxK4hgOGTnHL8Y2tQ9uxu,0.597,0.732,6,-5.746,1,0.0292,0.278,0.0,0.0999,0.54,133.982,197800
Never Ever Gone,Chris Cagle,3bP9qD6b6531KeUfT8ZaXi,0.596,0.861,0,-4.872,1,0.0303,0.16,0.0,0.33,0.512,114.941,181023
Country Boy's World,Jason Aldean,3PwT4UE95RrHyn6pheYS4g,0.566,0.719,7,-5.02,1,0.0324,0.0696,0.0,0.103,0.448,148.125,246533
Redneck Yacht Club,Craig Morgan,4etE2X6t7GmyiuYLIdI8H5,0.49,0.817,8,-5.405,1,0.0355,0.455,0.0,0.0885,0.808,168.115,230373
Mud on the Tires,Brad Paisley,4AQWKGBWTR7fVuUKxi5sKE,0.445,0.744,2,-7.978,1,0.0424,0.343,6.73e-05,0.167,0.48,185.199,208267
Made In America,Toby Keith,0sl8awl4hoj9cjU2AJqBjl,0.482,0.753,9,-4.997,1,0.0367,0.0775,0.0,0.105,0.467,172.149,196053
I Got A Car,George Strait,4Fpq4QkR06QRDkujBUk0JY,0.602,0.631,4,-7.371,1,0.033,0.332,0.0,0.12,0.472,138.389,272267
Angel Eyes,Love and Theft,63w0QA1wiV7QhF9jeiHETF,0.656,0.696,8,-5.917,1,0.0261,0.0134,0.0,0.0753,0.966,108.015,186627
Hangin' On,Chris Young,6CyJlVAEFlNdpggOLanytL,0.434,0.831,8,-4.774,1,0.0453,0.0651,0.0,0.119,0.596,156.034,185440
Mr. Mom,Lonestar,0jSIovJtKxEXH6vI4oRx7I,0.505,0.842,10,-3.316,1,0.0475,0.0576,0.0,0.111,0.671,172.136,208693
Kick The Dust Up,Luke Bryan,5g15o2Sm55Hn9ShK5yEXgp,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,190587
Be My Baby Tonight,John Michael Montgomery,7pY4ul6PNtKKHCCQgYVtT7,0.632,0.773,9,-7.956,1,0.0381,0.215,2.7e-05,0.365,0.901,156.88,172200
Small Town USA,Justin Moore,5pyB5WEAEwqwl18UaBLeBl,0.594,0.601,6,-5.996,1,0.029,0.122,5.69e-06,0.181,0.531,131.931,218853
It Goes Like This,Thomas Rhett,2rGgjcjiq1JKRISnDuqlTA,0.542,0.836,11,-6.45,1,0.0597,0.119,0.0,0.0872,0.526,168.046,187813
I'm From The Country - Single Version,Tracy Byrd,5Lwc3DTWzX6JaW2x2PZezt,0.687,0.898,2,-3.93,1,0.042,0.206,0.0,0.284,0.952,129.542,213973
You Do the Talkin',Chris Young,4BXH2jK8DaGMhW5xyfxbtc,0.506,0.92,7,-3.982,1,0.0537,0.00182,0.0,0.26,0.792,156.026,179240
Whatever She's Got,David Nail,5asqHcMeVLxin7b44SJtMv,0.528,0.717,1,-6.167,1,0.0409,0.193,0.0,0.0345,0.886,160.509,236800
Singles You Up,Jordan Davis,4LiMQ6G9n84rDUBs9wtwz6,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667
Party People,Florida Georgia Line,3EohIqtAdq75dsDmNJq73d,0.472,0.97,1,-2.916,1,0.0448,0.0459,1.22e-06,0.121,0.82,171.954,218573
Party People,Jaren Johnston,3EohIqtAdq75dsDmNJq73d,0.472,0.97,1,-2.916,1,0.0448,0.0459,1.22e-06,0.121,0.82,171.954,218573
You Don't Know Her Like I Do,Brantley Gilbert,4WnY4W5KrqglCdIus8X9Bo,0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,286520
Somebody Like You,Keith Urban,0qup7d7G2WffwARHKrqT2x,0.646,0.887,9,-4.452,1,0.0381,0.127,0.000259,0.0698,0.522,110.963,323467
Sittin' on Go,Bryan White,43S2S9ntMaJP3tYaTCscaK,0.562,0.767,4,-7.621,1,0.0379,0.0161,2.7e-06,0.0588,0.838,167.833,188760
The Gambler,Kenny Rogers,5KqldkCunQ2rWxruMEtGh0,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,214880
Little Bit Of Everything,Keith Urban,1J8j3IeJz1HXoHF59LoP4h,0.619,0.882,8,-5.99,1,0.0912,0.239,0.0,0.033,0.897,159.98,205707
Find out Who Your Friends Are,Tracy Lawrence,73njvNJmgXA180vTPkA16C,0.524,0.797,2,-4.777,1,0.0329,0.209,0.0,0.286,0.783,159.859,227840
Already Callin' You Mine,Parmalee,57SvK3tVLtYTk076o9qwAV,0.595,0.889,1,-2.642,1,0.0352,0.0431,0.0,0.112,0.692,120.066,184387
Eyes On You,Chase Rice,2u7Nm46dAujcAi5Rw79CJL,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493
She Thinks My Tractor's Sexy,Kenny Chesney,3QV7NYkrmV0Q0IHdFJw9hO,0.689,0.886,10,-7.066,0,0.0382,0.0664,0.0,0.278,0.906,122.07,248067
Just To See You Smile,Tim McGraw,2op0kDNARK2VHWHntEeH4g,0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173
Where The Green Grass Grows,Tim McGraw,0nDjzA4kns1QOWPXuOn6Xw,0.479,0.698,7,-7.914,1,0.0277,0.198,0.0,0.126,0.673,159.699,201600
Summer Jam (feat. Florida Georgia Line) (feat. Florida Georgia Line),Jake Owen,0s77V2jfwyd8Mz5YHFXPJi,0.51,0.96,3,-4.458,1,0.0433,0.0261,0.0,0.132,0.922,80.0,220267
Summer Jam (feat. Florida Georgia Line) (feat. Florida Georgia Line),Florida Georgia Line,0s77V2jfwyd8Mz5YHFXPJi,0.51,0.96,3,-4.458,1,0.0433,0.0261,0.0,0.132,0.922,80.0,220267
Yeah Yeah Yeah,Dustin Lynch,2nfKBbywcgCC1yCVIShdu6,0.502,0.74,5,-4.553,1,0.0461,0.336,0.000395,0.251,0.74,165.907,197933
Good Directions,Billy Currington,7GQjJEwqlp6m5HNWVQd6OR,0.716,0.72,5,-2.183,1,0.0319,0.307,0.0,0.135,0.464,122.512,215853
Do I,Luke Bryan,7A5CReD6yWe0rrkJym34QI,0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985,239413
Meet In the Middle,Diamond Rio,7lUE02KHkZM44BZgjCaWRO,0.746,0.443,4,-11.305,1,0.0359,0.663,0.0,0.223,0.554,91.11,198333
Yeah,Joe Nichols,0uRlP6bHbSgBGklmaCMqG7,0.414,0.843,11,-4.638,1,0.0531,0.00647,1.52e-05,0.194,0.572,165.713,230707
Crash My Party,Luke Bryan,2aD522ogF60nzLlju8mfb7,0.521,0.811,7,-4.014,1,0.0422,0.034,0.0,0.169,0.426,144.021,234800
Hillbilly Bone,Blake Shelton,40T9vgCE3W4Y6QePIkQBEm,0.603,0.946,7,-4.172,1,0.0463,0.0558,6.51e-05,0.114,0.912,144.019,224907
Hillbilly Bone,Trace Adkins,40T9vgCE3W4Y6QePIkQBEm,0.603,0.946,7,-4.172,1,0.0463,0.0558,6.51e-05,0.114,0.912,144.019,224907
Chillin' It,Cole Swindell,0Utg7sirTPqrs6Cx0FbriQ,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89e-05,0.109,0.666,137.982,196747
The South,The Cadillac Three,2gOTFsSfAGL8jb3YJM98e5,0.557,0.839,2,-4.8,1,0.0512,0.112,3.76e-06,0.342,0.472,76.0,275467
The South,Florida Georgia Line,2gOTFsSfAGL8jb3YJM98e5,0.557,0.839,2,-4.8,1,0.0512,0.112,3.76e-06,0.342,0.472,76.0,275467
The South,Dierks Bentley,2gOTFsSfAGL8jb3YJM98e5,0.557,0.839,2,-4.8,1,0.0512,0.112,3.76e-06,0.342,0.472,76.0,275467
The South,Mike Eli,2gOTFsSfAGL8jb3YJM98e5,0.557,0.839,2,-4.8,1,0.0512,0.112,3.76e-06,0.342,0.472,76.0,275467
Mean to Me,Brett Eldredge,5FVuERsYqtKKAaWe62NBnv,0.647,0.586,0,-6.883,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994,228907
Don't Ya,Brett Eldredge,3Qe097eJNp9MfpT2PieEw0,0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,181210
Austin,Blake Shelton,2WQAknZHrJAEQOFXe0F44P,0.605,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914,230333
When She Gets Close To Me,Billy Currington,2313CuFLSlmfUvV6HH1Adq,0.579,0.695,8,-5.605,1,0.0276,0.159,0.0,0.0691,0.522,85.435,215067
Doin' What She Likes,Blake Shelton,1MDogqDrStFSO9cdUTUFem,0.581,0.767,10,-6.28,1,0.0406,0.157,0.0,0.278,0.832,152.011,222613
Anywhere With You,Jake Owen,2yWtLaPCOUDyi7f1lOXCn5,0.475,0.936,5,-2.545,1,0.0413,0.0418,0.0,0.0873,0.598,151.988,209587
Whole Lot in Love,Austin Burke,5H4YGepZNnPhnOHA9vZSEP,0.791,0.715,7,-5.809,1,0.0377,0.353,0.0,0.115,0.593,112.027,166787
Write This Down,George Strait,1TanmIWbaUj5NVwJ3k4XPd,0.729,0.688,3,-7.468,1,0.0264,0.127,9.44e-06,0.295,0.671,123.867,219600
All Over The Road,Easton Corbin,6XD3HMATLswheYevIfKkSi,0.491,0.841,5,-3.579,1,0.0421,0.0471,0.0,0.0886,0.721,199.851,163067
Who Are You When I'm Not Looking,Blake Shelton,15fZHvjZXoAILTvmt4EXIk,0.412,0.457,4,-9.142,1,0.0288,0.409,0.0187,0.0978,0.202,74.824,187733
Baby Be My Love Song,Easton Corbin,6WCqjXvMxAN2yP4dzeoyhF,0.488,0.713,0,-6.148,1,0.0472,0.0569,0.0,0.305,0.483,167.973,199747
My Front Porch Looking In,Lonestar,26bU3evxcKShxn6YB87PL7,0.552,0.808,5,-5.569,1,0.0444,0.0381,0.0,0.312,0.463,102.87,223933
